item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[1, 256, 100, 148]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.00025844573974609375
"[1, 128, 100, 112]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010831356048583984
"[4, 1152, 11, 11]","[1152, 1, 5, 5]",[False],"[1, 1]","[0, 0]","[1, 1]",[1152],0.0012466907501220703
"[1, 256, 7, 9]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003450632095336914
"[1, 1024, 44, 38]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016944408416748047
"[1, 2048, 34, 25]","[256, 2048, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0258026123046875
"[48, 64, 56, 56]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0016171932220458984
"[2, 256, 336, 200]","[128, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00039696693420410156
"[1, 256, 42, 24]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034265518188476562
"[2, 256, 16, 16]","[512, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00761103630065918
"[1, 256, 50, 68]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034809112548828125
"[1, 1024, 68, 50]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001714468002319336
"[1, 256, 100, 136]","[576, 256, 1, 1]",[576],"[1, 1]","[0, 0]","[1, 1]",[1],0.0012633800506591797
"[1, 512, 152, 100]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006451606750488281
"[1, 256, 13, 17]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034351348876953125
"[2, 3, 800, 1216]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002868175506591797
"[2, 256, 25, 42]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003458738327026367
"[2, 256, 25, 42]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003361701965332031
"[1, 512, 100, 136]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009553432464599609
"[1, 256, 50, 76]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002758502960205078
"[1, 256, 100, 148]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003391265869140625
"[1, 256, 17, 13]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003445148468017578
"[1, 64, 208, 200]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00024056434631347656
"[1, 2048, 34, 25]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.003261566162109375
"[1, 32, 160, 208]","[32, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[32],0.00022912025451660156
"[2, 256, 128, 128]","[512, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00095367431640625
"[1, 256, 192, 336]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009539127349853516
"[2, 1024, 32, 32]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016739368438720703
"[1, 16, 112, 208]","[96, 16, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002129077911376953
"[4, 58, 28, 28]","[58, 58, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002148151397705078
"[2, 768, 6, 6]","[512, 768, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0023658275604248047
"[4, 128, 56, 56]","[32, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00048351287841796875
"[4, 64, 224, 224]","[128, 64, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00025916099548339844
"[4, 896, 14, 14]","[128, 896, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00099945068359375
"[1, 256, 84, 48]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016689300537109375
"[1, 1024, 35, 30]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.01144266128540039
"[2, 256, 100, 152]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00037598609924316406
"[2, 256, 100, 136]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034666061401367188
"[1, 256, 200, 304]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002796649932861328
"[1, 144, 64, 96]","[144, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[144],0.0002079010009765625
"[1, 256, 19, 13]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00028252601623535156
"[1, 256, 26, 25]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034284591674804688
"[2, 256, 200, 304]","[128, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00039958953857421875
"[1, 256, 208, 200]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003393411636352539
"[2, 256, 25, 34]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013880729675292969
"[1, 320, 7, 13]","[96, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00038909912109375
"[2, 1024, 76, 50]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017554759979248047
"[4, 48, 1, 1]","[1152, 48, 1, 1]",[1152],"[1, 1]","[0, 0]","[1, 1]",[1],0.0007474422454833984
"[2, 512, 16, 16]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012955188751220703
"[1, 128, 100, 160]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006890296936035156
"[1, 256, 200, 296]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003986358642578125
"[1, 512, 88, 91]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0031044483184814453
"[8, 512, 8, 6]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005889177322387695
"[2, 128, 100, 136]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010669231414794922
"[4, 3, 224, 224]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002701282501220703
"[2, 2048, 25, 34]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031266212463378906
"[1, 1024, 59, 44]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016813278198242188
"[1, 64, 138, 120]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002963542938232422
"[1, 1024, 48, 84]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.003062725067138672
"[48, 128, 56, 56]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0015716552734375
"[1, 192, 100, 136]","[256, 192, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006182193756103516
"[1, 576, 16, 24]","[96, 576, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005166530609130859
"[1, 256, 7, 10]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003442525863647461
"[1, 256, 9, 7]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003430604934692383
"[4, 64, 112, 112]","[128, 64, 3, 3]",[128],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007207393646240234
"[2, 256, 50, 68]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00034618377685546875
"[2, 64, 200, 304]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00030040740966796875
"[1, 512, 44, 38]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012801408767700195
"[1, 2048, 25, 37]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.006048917770385742
"[1, 258, 25, 38]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034224987030029297
"[4, 32, 1, 1]","[8, 32, 1, 1]",[8],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002636909484863281
"[2, 512, 152, 100]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009415149688720703
"[1, 64, 208, 200]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003132820129394531
"[1, 256, 100, 152]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003415346145629883
"[2, 256, 200, 280]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009565353393554688
"[1, 96, 40, 52]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004050731658935547
"[2, 1024, 32, 32]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011400938034057617
"[1, 96, 7, 13]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007011890411376953
"[1, 256, 7, 9]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003483295440673828
"[1, 512, 100, 148]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009386539459228516
"[48, 512, 14, 14]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.014410972595214844
"[2, 512, 25, 42]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012843608856201172
"[1, 1024, 19, 19]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0018422603607177734
"[1, 128, 32, 48]","[96, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002796649932861328
"[2, 256, 13, 20]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0035066604614257812
"[1, 512, 100, 160]","[256, 512, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010421276092529297
"[1, 512, 30, 22]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00583338737487793
"[2, 768, 1, 1]","[512, 768, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.002347707748413086
"[1, 1024, 48, 60]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031385421752929688
"[2, 64, 200, 336]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00023484230041503906
"[48, 256, 28, 28]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.004258871078491211
"[1, 2048, 21, 20]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.00318145751953125
"[1, 256, 304, 200]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009739398956298828
"[1, 256, 272, 200]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002720355987548828
"[1, 512, 100, 136]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030274391174316406
"[2, 256, 84, 50]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00031638145446777344
"[2, 768, 64, 64]","[512, 768, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0023386478424072266
"[1, 256, 12, 21]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034482479095458984
"[1, 512, 68, 50]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.01271963119506836
"[1, 3, 1088, 800]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0005202293395996094
"[1, 512, 96, 168]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030355453491210938
"[4, 96, 56, 56]","[24, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002486705780029297
"[1, 256, 168, 96]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034346580505371094
"[1, 512, 100, 112]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030384063720703125
"[1, 256, 120, 137]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003097057342529297
"[1, 256, 200, 296]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002970695495605469
"[4, 48, 56, 56]","[48, 48, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002143383026123047
"[1, 256, 40, 40]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013551712036132812
"[4, 960, 7, 7]","[960, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[960],0.0006351470947265625
"[4, 256, 40, 40]","[512, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.006581544876098633
"[2, 768, 16, 16]","[256, 768, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.009696483612060547
"[2, 1024, 50, 76]","[512, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0031731128692626953
"[1, 256, 24, 24]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033948421478271484
"[16, 256, 32, 32]","[512, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.00674128532409668
"[1, 1024, 50, 80]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011307716369628906
"[2, 256, 84, 50]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017535686492919922
"[4, 256, 28, 28]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004062652587890625
"[4, 116, 28, 28]","[116, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[116],0.0002315044403076172
"[1, 64, 200, 224]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004279613494873047
"[1, 256, 3, 3]","[324, 256, 3, 3]",[324],"[1, 1]","[1, 1]","[1, 1]",[1],0.0043048858642578125
"[1, 256, 5, 5]","[486, 256, 3, 3]",[486],"[1, 1]","[1, 1]","[1, 1]",[1],0.006161689758300781
"[1, 256, 200, 320]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002713203430175781
"[1, 512, 15, 18]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005730628967285156
"[32, 256, 64, 48]","[64, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0017294883728027344
"[1, 512, 69, 60]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003231525421142578
"[2, 256, 25, 34]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034532546997070312
"[1, 64, 200, 320]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002713203430175781
"[1, 64, 163, 160]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002834796905517578
"[4, 96, 113, 113]","[96, 1, 3, 3]",[False],"[2, 2]","[0, 0]","[1, 1]",[96],0.00022292137145996094
"[1, 256, 336, 192]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00028514862060546875
"[1, 256, 50, 76]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007653236389160156
"[1, 64, 235, 176]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002276897430419922
"[1, 256, 96, 168]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.008935213088989258
"[2, 256, 304, 200]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00031566619873046875
"[1, 512, 38, 38]","[512, 512, 3, 3]",[512],"[1, 1]","[1, 1]","[1, 1]",[1],0.012918472290039062
"[32, 256, 8, 6]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00046753883361816406
"[4, 232, 14, 14]","[232, 232, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005350112915039062
"[2, 256, 13, 20]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013713836669921875
"[1, 256, 200, 272]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003020763397216797
"[1, 160, 12, 13]","[960, 160, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010759830474853516
"[1, 512, 96, 120]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003056049346923828
"[1, 256, 7, 10]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007560253143310547
"[1, 512, 100, 152]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009603500366210938
"[1, 128, 136, 100]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005705356597900391
"[4, 1024, 14, 14]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.01129293441772461
"[2, 512, 100, 136]","[256, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0010166168212890625
"[2, 256, 17, 13]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013692378997802734
"[32, 64, 300, 17]","[128, 64, 1, 1]",[128],"[2, 1]","[0, 0]","[1, 1]",[1],0.0003287792205810547
"[32, 64, 128, 96]","[64, 64, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0005745887756347656
"[1, 96, 20, 26]","[576, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005056858062744141
"[1, 192, 32, 48]","[192, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[192],0.00021791458129882812
"[1, 256, 1, 1]","[16, 256, 3, 3]",[16],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004611015319824219
"[1, 256, 96, 168]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007383823394775391
"[5, 256, 28, 28]","[80, 256, 1, 1]",[80],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003809928894042969
"[1, 256, 176, 181]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009450912475585938
"[1, 384, 50, 76]","[256, 384, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0008327960968017578
"[1, 256, 51, 48]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0017554759979248047
"[1, 256, 84, 48]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00032806396484375
"[1, 256, 10, 7]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013153553009033203
"[1, 512, 25, 37]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012899637222290039
"[1, 512, 136, 100]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006587505340576172
"[2, 256, 50, 76]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001728057861328125
"[4, 512, 28, 28]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005769729614257812
"[1, 512, 41, 40]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.012571096420288086
"[4, 24, 28, 28]","[58, 24, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00046563148498535156
"[8, 1024, 16, 12]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031359195709228516
"[1, 96, 10, 13]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.00040841102600097656
"[1, 64, 200, 296]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00042247772216796875
"[2, 256, 28, 28]","[80, 256, 1, 1]",[80],"[1, 1]","[0, 0]","[1, 1]",[1],0.00038504600524902344
"[2, 256, 7, 10]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00033092498779296875
"[2, 768, 2, 2]","[512, 768, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0023360252380371094
"[2, 1024, 50, 78]","[512, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030295848846435547
"[1, 128, 150, 150]","[128, 128, 3, 3]",[128],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011086463928222656
"[1, 256, 7, 10]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0013017654418945312
"[2, 128, 100, 156]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010781288146972656
"[32, 64, 16, 50]","[128, 64, 3, 3]",[128],"[1, 1]","[1, 1]","[1, 1]",[1],0.0008838176727294922
"[1, 256, 192, 240]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00039196014404296875
"[1, 64, 168, 193]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004260540008544922
"[1, 32, 40, 52]","[192, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002453327178955078
"[2, 256, 128, 128]","[48, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00026535987854003906
"[1, 256, 25, 34]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.00025391578674316406
"[1, 256, 25, 34]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00034117698669433594
"[1, 256, 136, 100]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002467632293701172
"[2, 128, 168, 100]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005736351013183594
"[4, 3, 224, 224]","[64, 3, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002257823944091797
"[1, 256, 25, 38]","[80, 256, 3, 3]",[80],"[1, 1]","[1, 1]","[1, 1]",[1],0.0012865066528320312
"[2, 2048, 1, 1]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005847454071044922
"[1, 2048, 21, 20]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005786895751953125
"[4, 160, 28, 28]","[128, 160, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00036907196044921875
"[1, 96, 24, 26]","[96, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002536773681640625
"[4, 256, 14, 14]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003576040267944336
"[16, 128, 64, 64]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.001224517822265625
"[1, 256, 25, 38]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002925395965576172
"[4, 192, 28, 28]","[192, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[192],0.00025177001953125
"[1, 24, 56, 104]","[144, 24, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00021147727966308594
"[2, 256, 152, 100]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002989768981933594
"[1, 258, 50, 76]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003417491912841797
"[4, 232, 14, 14]","[232, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[232],0.00026869773864746094
"[1, 64, 175, 152]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004189014434814453
"[16, 64, 128, 128]","[128, 64, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00025582313537597656
"[4, 240, 28, 28]","[40, 240, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002574920654296875
"[2, 2048, 34, 25]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031626224517822266
"[1, 2048, 24, 30]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0058441162109375
"[1, 256, 304, 200]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00034356117248535156
"[1, 384, 16, 24]","[64, 384, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003581047058105469
"[1, 2048, 22, 19]","[256, 2048, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0031206607818603516
"[1, 256, 19, 13]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009084463119506836
"[1, 96, 12, 13]","[96, 96, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00025844573974609375
"[4, 768, 14, 14]","[128, 768, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0008022785186767578
"[8, 512, 8, 6]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.013300180435180664
"[32, 256, 64, 48]","[32, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0012729167938232422
"[2, 1024, 84, 50]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.01132345199584961
"[4, 864, 7, 7]","[128, 864, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0009348392486572266
"[2, 256, 84, 50]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00034809112548828125
