id,source_neural_network,num_of_calls,parameters
#4895,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 19, 13, 1]], 'reshape_shape': [[-1]]}"
#4896,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[4, 10, 7, 1]], 'reshape_shape': [[-1]]}"
#4897,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[1408, 1]], 'reshape_shape': [[-1]]}"
#4898,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[100, 136]], 'reshape_shape': [[-1]]}"
#4899,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[50, 68]], 'reshape_shape': [[-1]]}"
#4900,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[25, 34]], 'reshape_shape': [[-1]]}"
#4901,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[13, 17]], 'reshape_shape': [[-1]]}"
#4902,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[7, 9]], 'reshape_shape': [[-1]]}"
#4903,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 100, 136, 80]], 'reshape_shape': [[-1, 80]]}"
#4904,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 50, 68, 80]], 'reshape_shape': [[-1, 80]]}"
#4905,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 25, 34, 80]], 'reshape_shape': [[-1, 80]]}"
#4906,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 13, 17, 80]], 'reshape_shape': [[-1, 80]]}"
#4907,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 7, 9, 80]], 'reshape_shape': [[-1, 80]]}"
#4908,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 100, 136, 4]], 'reshape_shape': [[-1, 4]]}"
#4909,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 50, 68, 4]], 'reshape_shape': [[-1, 4]]}"
#4910,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 25, 34, 4]], 'reshape_shape': [[-1, 4]]}"
#4911,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 13, 17, 4]], 'reshape_shape': [[-1, 4]]}"
#4912,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 7, 9, 4]], 'reshape_shape': [[-1, 4]]}"
#4913,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 100, 136, 1]], 'reshape_shape': [[-1]]}"
#4914,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 50, 68, 1]], 'reshape_shape': [[-1]]}"
#4915,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 25, 34, 1]], 'reshape_shape': [[-1]]}"
#4916,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 13, 17, 1]], 'reshape_shape': [[-1]]}"
#4917,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 7, 9, 1]], 'reshape_shape': [[-1]]}"
#4918,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[782, 1]], 'reshape_shape': [[-1]]}"
#4919,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[156, 100]], 'reshape_shape': [[-1]]}"
#4920,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[78, 50]], 'reshape_shape': [[-1]]}"
#4921,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[39, 25]], 'reshape_shape': [[-1]]}"
#4922,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[20, 13]], 'reshape_shape': [[-1]]}"
#4923,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 156, 100, 80]], 'reshape_shape': [[-1, 80]]}"
#4924,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 78, 50, 80]], 'reshape_shape': [[-1, 80]]}"
#4925,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 39, 25, 80]], 'reshape_shape': [[-1, 80]]}"
#4926,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 20, 13, 80]], 'reshape_shape': [[-1, 80]]}"
#4927,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 156, 100, 4]], 'reshape_shape': [[-1, 4]]}"
#4928,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 78, 50, 4]], 'reshape_shape': [[-1, 4]]}"
#4929,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 39, 25, 4]], 'reshape_shape': [[-1, 4]]}"
#4930,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 20, 13, 4]], 'reshape_shape': [[-1, 4]]}"
#4931,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 156, 100, 1]], 'reshape_shape': [[-1]]}"
#4932,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 78, 50, 1]], 'reshape_shape': [[-1]]}"
#4933,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 39, 25, 1]], 'reshape_shape': [[-1]]}"
#4934,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 20, 13, 1]], 'reshape_shape': [[-1]]}"
#4935,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[316, 1]], 'reshape_shape': [[-1]]}"
#4936,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[100, 152]], 'reshape_shape': [[-1]]}"
#4937,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[50, 76]], 'reshape_shape': [[-1]]}"
#4938,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[25, 38]], 'reshape_shape': [[-1]]}"
#4939,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[13, 19]], 'reshape_shape': [[-1]]}"
#4940,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,2,"{'input_shape': [[7, 10]], 'reshape_shape': [[-1]]}"
#4941,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 100, 152, 80]], 'reshape_shape': [[-1, 80]]}"
#4942,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 50, 76, 80]], 'reshape_shape': [[-1, 80]]}"
#4943,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 25, 38, 80]], 'reshape_shape': [[-1, 80]]}"
#4944,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 13, 19, 80]], 'reshape_shape': [[-1, 80]]}"
#4945,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 7, 10, 80]], 'reshape_shape': [[-1, 80]]}"
#4946,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 100, 152, 4]], 'reshape_shape': [[-1, 4]]}"
#4947,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 50, 76, 4]], 'reshape_shape': [[-1, 4]]}"
#4948,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 25, 38, 4]], 'reshape_shape': [[-1, 4]]}"
#4949,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 13, 19, 4]], 'reshape_shape': [[-1, 4]]}"
#4950,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 7, 10, 4]], 'reshape_shape': [[-1, 4]]}"
#4951,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 100, 152, 1]], 'reshape_shape': [[-1]]}"
#4952,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 50, 76, 1]], 'reshape_shape': [[-1]]}"
#4953,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 25, 38, 1]], 'reshape_shape': [[-1]]}"
#4954,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 13, 19, 1]], 'reshape_shape': [[-1]]}"
#4955,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[4, 7, 10, 1]], 'reshape_shape': [[-1]]}"
#4956,nas_fcos_fcoshead_r50_caffe_fpn_gn-head_4x4_1x_coco,1,"{'input_shape': [[790, 1]], 'reshape_shape': [[-1]]}"
#4957,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--crowdpose--hrnet_w48_crowdpose_384x288.py,10,"{'input_shape': [[2, 14, 96, 72]], 'reshape_shape': [[2, 14, -1]]}"
#4958,icnet_r101-d8_in1k-pre_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1248963]], 'reshape_shape': [[-1]]}"
#4959,icnet_r101-d8_in1k-pre_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1343040]], 'reshape_shape': [[-1]]}"
#4960,icnet_r101-d8_in1k-pre_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1349241]], 'reshape_shape': [[-1]]}"
#4961,icnet_r101-d8_in1k-pre_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1373503]], 'reshape_shape': [[-1]]}"
#4962,icnet_r101-d8_in1k-pre_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1282921]], 'reshape_shape': [[-1]]}"
#4963,psanet_r101-d8_769x769_40k_cityscapes,2,"{'input_shape': [[1, 1176657]], 'reshape_shape': [[-1]]}"
#4964,psanet_r101-d8_769x769_40k_cityscapes,2,"{'input_shape': [[1, 1054628]], 'reshape_shape': [[-1]]}"
#4965,psanet_r101-d8_769x769_40k_cityscapes,2,"{'input_shape': [[1, 1022672]], 'reshape_shape': [[-1]]}"
#4966,psanet_r101-d8_769x769_40k_cityscapes,2,"{'input_shape': [[1, 1179225]], 'reshape_shape': [[-1]]}"
#4967,psanet_r101-d8_769x769_40k_cityscapes,2,"{'input_shape': [[1, 1172585]], 'reshape_shape': [[-1]]}"
#4968,iconvsr_reds4,10,"{'input_shape': [[4, 14, 3, 64, 64]], 'reshape_shape': [[-1, 3, 64, 64]]}"
#4969,upernet_r50_512x1024_40k_cityscapes,2,"{'input_shape': [[1, 1029267]], 'reshape_shape': [[-1]]}"
#4970,upernet_r50_512x1024_40k_cityscapes,2,"{'input_shape': [[1, 964701]], 'reshape_shape': [[-1]]}"
#4971,upernet_r50_512x1024_40k_cityscapes,2,"{'input_shape': [[1, 1026463]], 'reshape_shape': [[-1]]}"
#4972,upernet_r50_512x1024_40k_cityscapes,2,"{'input_shape': [[1, 1021095]], 'reshape_shape': [[-1]]}"
#4973,upernet_r50_512x1024_40k_cityscapes,2,"{'input_shape': [[1, 1034694]], 'reshape_shape': [[-1]]}"
#4974,upernet_r18_512x512_20k_voc12aug,2,"{'input_shape': [[1, 925645]], 'reshape_shape': [[-1]]}"
#4975,upernet_r18_512x512_20k_voc12aug,2,"{'input_shape': [[1, 1046016]], 'reshape_shape': [[-1]]}"
#4976,upernet_r18_512x512_20k_voc12aug,2,"{'input_shape': [[1, 1025024]], 'reshape_shape': [[-1]]}"
#4977,upernet_r18_512x512_20k_voc12aug,2,"{'input_shape': [[1, 820780]], 'reshape_shape': [[-1]]}"
#4978,upernet_r18_512x512_20k_voc12aug,2,"{'input_shape': [[1, 928908]], 'reshape_shape': [[-1]]}"
#4979,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--posetrack18--res50_posetrack18_256x192.py,10,"{'input_shape': [[2, 17, 64, 48]], 'reshape_shape': [[2, 17, -1]]}"
#4980,deeplabv3_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 884606]], 'reshape_shape': [[-1]]}"
#4981,deeplabv3_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 941622]], 'reshape_shape': [[-1]]}"
#4982,deeplabv3_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 861007]], 'reshape_shape': [[-1]]}"
#4983,deeplabv3_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 919345]], 'reshape_shape': [[-1]]}"
#4984,deeplabv3_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 941950]], 'reshape_shape': [[-1]]}"
#4985,deeplabv3plus_r101-d8_512x512_40k_voc12aug,2,"{'input_shape': [[1, 667593]], 'reshape_shape': [[-1]]}"
#4986,deeplabv3plus_r101-d8_512x512_40k_voc12aug,2,"{'input_shape': [[1, 979456]], 'reshape_shape': [[-1]]}"
#4987,deeplabv3plus_r101-d8_512x512_40k_voc12aug,2,"{'input_shape': [[1, 1048576]], 'reshape_shape': [[-1]]}"
#4988,deeplabv3plus_r101-d8_512x512_40k_voc12aug,2,"{'input_shape': [[1, 1038320]], 'reshape_shape': [[-1]]}"
#4989,deeplabv3plus_r101-d8_512x512_40k_voc12aug,2,"{'input_shape': [[1, 806921]], 'reshape_shape': [[-1]]}"
#4990,pspnet_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 941385]], 'reshape_shape': [[-1]]}"
#4991,pspnet_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 717529]], 'reshape_shape': [[-1]]}"
#4992,pspnet_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 663559]], 'reshape_shape': [[-1]]}"
#4993,pspnet_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 805948]], 'reshape_shape': [[-1]]}"
#4994,pspnet_r50-d8_512x512_4x4_40k_coco-stuff10k,2,"{'input_shape': [[1, 811724]], 'reshape_shape': [[-1]]}"
#4995,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--aic--res50_aic_256x192.py,8,"{'input_shape': [[2, 14, 64, 48]], 'reshape_shape': [[2, 14, -1]]}"
#4996,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--aic--res50_aic_256x192.py,2,"{'input_shape': [[1, 14, 64, 48]], 'reshape_shape': [[1, 14, -1]]}"
#4997,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--crowdpose--res50_crowdpose_384x288.py,10,"{'input_shape': [[2, 14, 96, 72]], 'reshape_shape': [[2, 14, -1]]}"
#4998,configs--body--2d_kpt_sview_rgb_img--deeppose--coco--res101_coco_256x192_rle.py,5,"{'input_shape': [[2, 68]], 'reshape_shape': [[2, 17, 4]]}"
#4999,configs--body--2d_kpt_sview_rgb_img--deeppose--coco--res101_coco_256x192_rle.py,5,"{'input_shape': [[2, 17, 2]], 'reshape_shape': [[-1, 2]]}"
#5000,configs--body--2d_kpt_sview_rgb_img--deeppose--coco--res101_coco_256x192_rle.py,5,"{'input_shape': [[2, 2]], 'reshape_shape': [[-1, 2, 2]]}"
#5001,configs--body--2d_kpt_sview_rgb_img--deeppose--coco--res101_coco_256x192_rle.py,5,"{'input_shape': [[34, 2]], 'reshape_shape': [[-1, 1, 2]]}"
#5002,configs--body--2d_kpt_sview_rgb_img--deeppose--coco--res101_coco_256x192_rle.py,5,"{'input_shape': [[34]], 'reshape_shape': [[2, 17, 1]]}"
#5003,configs--body--2d_kpt_sview_rgb_img--deeppose--coco--res101_coco_256x192_rle.py,5,"{'input_shape': [[2, 17, 2]], 'reshape_shape': [[2, 17, 2]]}"
#5004,configs--face--2d_kpt_sview_rgb_img--topdown_heatmap--wflw--hrnetv2_w18_wflw_256x256_dark.py,10,"{'input_shape': [[2, 98, 64, 64]], 'reshape_shape': [[2, 98, -1]]}"
#5005,danet_r50-d8_512x512_20k_voc12aug,10,"{'input_shape': [[4, 64, 64, 64]], 'reshape_shape': [[4, 64, -1]]}"
#5006,danet_r50-d8_512x512_20k_voc12aug,5,"{'input_shape': [[4, 512, 64, 64]], 'reshape_shape': [[4, 512, -1]]}"
#5007,danet_r50-d8_512x512_20k_voc12aug,5,"{'input_shape': [[4, 512, 4096]], 'reshape_shape': [[4, -1, 64, 64]]}"
#5008,danet_r50-d8_512x512_20k_voc12aug,4,"{'input_shape': [[1, 1048576]], 'reshape_shape': [[-1]]}"
#5009,danet_r50-d8_512x512_20k_voc12aug,4,"{'input_shape': [[1, 781729]], 'reshape_shape': [[-1]]}"
#5010,danet_r50-d8_512x512_20k_voc12aug,4,"{'input_shape': [[1, 808302]], 'reshape_shape': [[-1]]}"
#5011,danet_r50-d8_512x512_20k_voc12aug,4,"{'input_shape': [[1, 1037969]], 'reshape_shape': [[-1]]}"
#5012,danet_r50-d8_512x512_20k_voc12aug,4,"{'input_shape': [[1, 963372]], 'reshape_shape': [[-1]]}"
#5013,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--res152_coco_256x192.py,10,"{'input_shape': [[2, 17, 64, 48]], 'reshape_shape': [[2, 17, -1]]}"
#5014,flownetc_8x1_slong_flyingchairs_384x448,20,"{'input_shape': [[]], 'reshape_shape': [[-1]]}"
#5015,configs--body--3d_kpt_sview_rgb_vid--video_pose_lift--h36m--videopose3d_h36m_27frames_fullconv_supervised.py,5,"{'input_shape': [[2, 51, 1]], 'reshape_shape': [[2, 17, 3]]}"
#5016,deeplabv3_r101-d8_fp16_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 1015061]], 'reshape_shape': [[-1]]}"
#5017,deeplabv3_r101-d8_fp16_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 1035490]], 'reshape_shape': [[-1]]}"
#5018,deeplabv3_r101-d8_fp16_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 974017]], 'reshape_shape': [[-1]]}"
#5019,deeplabv3_r101-d8_fp16_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 1039076]], 'reshape_shape': [[-1]]}"
#5020,deeplabv3_r101-d8_fp16_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 953539]], 'reshape_shape': [[-1]]}"
#5021,configs--wholebody--2d_kpt_sview_rgb_img--topdown_heatmap--coco-wholebody--res152_coco_wholebody_256x192.py,10,"{'input_shape': [[1, 133, 64, 48]], 'reshape_shape': [[1, 133, -1]]}"
#5022,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--res152_mpii_256x256.py,8,"{'input_shape': [[2, 16, 64, 64]], 'reshape_shape': [[2, 16, -1]]}"
#5023,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--res152_mpii_256x256.py,2,"{'input_shape': [[1, 16, 64, 64]], 'reshape_shape': [[1, 16, -1]]}"
#5024,pspnet_r101-d8_769x769_80k_cityscapes,2,"{'input_shape': [[1, 1005227]], 'reshape_shape': [[-1]]}"
#5025,pspnet_r101-d8_769x769_80k_cityscapes,2,"{'input_shape': [[1, 1182109]], 'reshape_shape': [[-1]]}"
#5026,pspnet_r101-d8_769x769_80k_cityscapes,2,"{'input_shape': [[1, 860007]], 'reshape_shape': [[-1]]}"
#5027,pspnet_r101-d8_769x769_80k_cityscapes,2,"{'input_shape': [[1, 1174028]], 'reshape_shape': [[-1]]}"
#5028,pspnet_r101-d8_769x769_80k_cityscapes,2,"{'input_shape': [[1, 1169170]], 'reshape_shape': [[-1]]}"
#5029,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 201600]], 'reshape_shape': [[-1]]}"
#5030,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 200, 336, 3]], 'reshape_shape': [[-1, 1]]}"
#5031,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 201600, 4]], 'reshape_shape': [[-1, 4]]}"
#5032,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 200, 336, 12]], 'reshape_shape': [[-1, 4]]}"
#5033,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 50400]], 'reshape_shape': [[-1]]}"
#5034,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 100, 168, 3]], 'reshape_shape': [[-1, 1]]}"
#5035,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 50400, 4]], 'reshape_shape': [[-1, 4]]}"
#5036,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 100, 168, 12]], 'reshape_shape': [[-1, 4]]}"
#5037,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 12600]], 'reshape_shape': [[-1]]}"
#5038,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 50, 84, 3]], 'reshape_shape': [[-1, 1]]}"
#5039,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 12600, 4]], 'reshape_shape': [[-1, 4]]}"
#5040,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 50, 84, 12]], 'reshape_shape': [[-1, 4]]}"
#5041,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 3150]], 'reshape_shape': [[-1]]}"
#5042,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 25, 42, 3]], 'reshape_shape': [[-1, 1]]}"
#5043,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 3150, 4]], 'reshape_shape': [[-1, 4]]}"
#5044,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 25, 42, 12]], 'reshape_shape': [[-1, 4]]}"
#5045,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 819]], 'reshape_shape': [[-1]]}"
#5046,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 13, 21, 3]], 'reshape_shape': [[-1, 1]]}"
#5047,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 819, 4]], 'reshape_shape': [[-1, 4]]}"
#5048,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[2, 13, 21, 12]], 'reshape_shape': [[-1, 4]]}"
#5049,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[200, 336, 3]], 'reshape_shape': [[-1]]}"
#5050,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[200, 336, 12]], 'reshape_shape': [[-1, 4]]}"
#5051,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[100, 168, 3]], 'reshape_shape': [[-1]]}"
#5052,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[100, 168, 12]], 'reshape_shape': [[-1, 4]]}"
#5053,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[50, 84, 3]], 'reshape_shape': [[-1]]}"
#5054,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[50, 84, 12]], 'reshape_shape': [[-1, 4]]}"
#5055,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[25, 42, 3]], 'reshape_shape': [[-1]]}"
#5056,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[25, 42, 12]], 'reshape_shape': [[-1, 4]]}"
#5057,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[13, 21, 3]], 'reshape_shape': [[-1]]}"
#5058,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[13, 21, 12]], 'reshape_shape': [[-1, 4]]}"
#5059,faster_rcnn_r50_fpn_mdpool_1x_coco,4,"{'input_shape': [[8819, 4]], 'reshape_shape': [[-1, 4]]}"
#5060,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[8819, 4]], 'reshape_shape': [[8819, -1]]}"
#5061,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[3571]], 'reshape_shape': [[-1, 1]]}"
#5062,faster_rcnn_r50_fpn_mdpool_1x_coco,1,"{'input_shape': [[3367]], 'reshape_shape': [[-1, 1]]}"
#5063,faster_rcnn_r50_fpn_mdpool_1x_coco,5,"{'input_shape': [[1, 1024]], 'reshape_shape': [[-1]]}"
#5064,faster_rcnn_r50_fpn_mdpool_1x_coco,8,"{'input_shape': [[2, 163200]], 'reshape_shape': [[-1]]}"
#5065,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 272, 200, 3]], 'reshape_shape': [[-1, 1]]}"
#5066,faster_rcnn_r50_fpn_mdpool_1x_coco,8,"{'input_shape': [[2, 163200, 4]], 'reshape_shape': [[-1, 4]]}"
#5067,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 272, 200, 12]], 'reshape_shape': [[-1, 4]]}"
#5068,faster_rcnn_r50_fpn_mdpool_1x_coco,8,"{'input_shape': [[2, 40800]], 'reshape_shape': [[-1]]}"
#5069,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 136, 100, 3]], 'reshape_shape': [[-1, 1]]}"
#5070,faster_rcnn_r50_fpn_mdpool_1x_coco,8,"{'input_shape': [[2, 40800, 4]], 'reshape_shape': [[-1, 4]]}"
#5071,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 136, 100, 12]], 'reshape_shape': [[-1, 4]]}"
#5072,faster_rcnn_r50_fpn_mdpool_1x_coco,8,"{'input_shape': [[2, 10200]], 'reshape_shape': [[-1]]}"
#5073,faster_rcnn_r50_fpn_mdpool_1x_coco,2,"{'input_shape': [[2, 68, 50, 3]], 'reshape_shape': [[-1, 1]]}"
#5074,faster_rcnn_r50_fpn_mdpool_1x_coco,8,"{'input_shape': [[2, 10200, 4]], 'reshape_shape': [[-1, 4]]}"
