id,source_neural_network,num_of_calls,parameters
#712,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,2,"{'input_tensor': [[4, 128]], 'dim0': [[0]], 'dim1': [[1]]}"
#713,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,2,"{'input_tensor': [[4, 256]], 'dim0': [[0]], 'dim1': [[1]]}"
#714,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,2,"{'input_tensor': [[4, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#715,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,1,"{'input_tensor': [[256, 4, 128]], 'dim0': [[1]], 'dim1': [[2]]}"
#716,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,1,"{'input_tensor': [[512, 4, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#717,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,1,"{'input_tensor': [[1024, 4, 512]], 'dim0': [[1]], 'dim1': [[2]]}"
#718,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input_tensor': [[2, 128, 3072]], 'dim0': [[1]], 'dim1': [[2]]}"
#719,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,10,"{'input_tensor': [[140, 4, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#720,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,10,"{'input_tensor': [[140, 4, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#721,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input_tensor': [[2, 512, 768]], 'dim0': [[1]], 'dim1': [[2]]}"
#722,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,10,"{'input_tensor': [[40, 8, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#723,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,10,"{'input_tensor': [[40, 8, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#724,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input_tensor': [[2, 1024, 192]], 'dim0': [[1]], 'dim1': [[2]]}"
#725,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,90,"{'input_tensor': [[12, 16, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#726,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,90,"{'input_tensor': [[12, 16, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#727,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,5,"{'input_tensor': [[2, 2048, 48]], 'dim0': [[1]], 'dim1': [[2]]}"
#728,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,10,"{'input_tensor': [[4, 32, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#729,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,10,"{'input_tensor': [[4, 32, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#730,fcn_r50-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#731,fcn_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#732,ccnet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 128, 64, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#733,ccnet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#734,icnet_r18-d8_in1k-pre_832x832_160k_cityscapes,15,"{'input_tensor': [[2, 1, 832, 832]], 'dim0': [[0]], 'dim1': [[1]]}"
#735,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,6,"{'input_tensor': [[1, 192, 1024]], 'dim0': [[1]], 'dim1': [[2]]}"
#736,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,180,"{'input_tensor': [[1, 1025, 192]], 'dim0': [[0]], 'dim1': [[1]]}"
#737,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,180,"{'input_tensor': [[1025, 3, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#738,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,60,"{'input_tensor': [[3, 1025, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#739,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,60,"{'input_tensor': [[3, 1025, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#740,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,60,"{'input_tensor': [[1025, 1, 192]], 'dim0': [[0]], 'dim1': [[1]]}"
#741,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,30,"{'input_tensor': [[1, 1174, 192]], 'dim0': [[0]], 'dim1': [[1]]}"
#742,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,30,"{'input_tensor': [[1174, 3, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#743,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,10,"{'input_tensor': [[3, 1174, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#744,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,10,"{'input_tensor': [[3, 1174, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#745,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,10,"{'input_tensor': [[1174, 1, 192]], 'dim0': [[0]], 'dim1': [[1]]}"
#746,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,5,"{'input_tensor': [[1, 150, 192]], 'dim0': [[1]], 'dim1': [[2]]}"
#747,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,5,"{'input_tensor': [[1, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#748,twins-pcpvt-small_8xb128_in1k,10,"{'input_tensor': [[8, 64, 3136]], 'dim0': [[1]], 'dim1': [[2]]}"
#749,twins-pcpvt-small_8xb128_in1k,15,"{'input_tensor': [[8, 1, 49, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#750,twins-pcpvt-small_8xb128_in1k,15,"{'input_tensor': [[8, 1, 3136, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#751,twins-pcpvt-small_8xb128_in1k,5,"{'input_tensor': [[8, 3136, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#752,twins-pcpvt-small_8xb128_in1k,10,"{'input_tensor': [[8, 128, 784]], 'dim0': [[1]], 'dim1': [[2]]}"
#753,twins-pcpvt-small_8xb128_in1k,20,"{'input_tensor': [[8, 2, 49, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#754,twins-pcpvt-small_8xb128_in1k,20,"{'input_tensor': [[8, 2, 784, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#755,twins-pcpvt-small_8xb128_in1k,5,"{'input_tensor': [[8, 784, 128]], 'dim0': [[1]], 'dim1': [[2]]}"
#756,twins-pcpvt-small_8xb128_in1k,10,"{'input_tensor': [[8, 320, 196]], 'dim0': [[1]], 'dim1': [[2]]}"
#757,twins-pcpvt-small_8xb128_in1k,30,"{'input_tensor': [[8, 5, 49, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#758,twins-pcpvt-small_8xb128_in1k,30,"{'input_tensor': [[8, 5, 196, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#759,twins-pcpvt-small_8xb128_in1k,5,"{'input_tensor': [[8, 196, 320]], 'dim0': [[1]], 'dim1': [[2]]}"
#760,twins-pcpvt-small_8xb128_in1k,10,"{'input_tensor': [[8, 512, 49]], 'dim0': [[1]], 'dim1': [[2]]}"
#761,twins-pcpvt-small_8xb128_in1k,15,"{'input_tensor': [[8, 8, 49, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#762,twins-pcpvt-small_8xb128_in1k,15,"{'input_tensor': [[8, 8, 49, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#763,twins-pcpvt-small_8xb128_in1k,5,"{'input_tensor': [[8, 49, 512]], 'dim0': [[1]], 'dim1': [[2]]}"
#764,ann_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#765,deeplabv3plus_r50-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#766,dmnet_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#767,deeplabv3plus_r101-d8_480x480_80k_pascal_context,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#768,apcnet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#769,fastfcn_r50-d32_jpu_aspp_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#770,psanet_r50-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#771,nonlocal_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#772,ann_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#773,nonlocal_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#774,lraspp_m-v3-d8_scratch_512x1024_320k_cityscapes,5,"{'input_tensor': [[4, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#775,pspnet_r101-d8_480x480_80k_pascal_context,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#776,nonlocal_r50-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#777,encnet_r101-d8_769x769_40k_cityscapes,5,"{'input_tensor': [[2, 512, 9409]], 'dim0': [[1]], 'dim1': [[2]]}"
#778,encnet_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#779,icnet_r18-d8_832x832_160k_cityscapes,15,"{'input_tensor': [[2, 1, 832, 832]], 'dim0': [[0]], 'dim1': [[1]]}"
#780,dnl_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#781,gcnet_r101-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#782,ccnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 128, 64, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#783,ccnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#784,pspnet_r50-d8_512x512_4x4_20k_coco-stuff10k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#785,pspnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#786,deeplabv3_r101-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#787,deeplabv3_m-v2-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#788,upernet_r50_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#789,upernet_r101_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#790,upernet_convnext_tiny_fp16_512x512_160k_ade20k,10,"{'input_tensor': [[2, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#791,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--resnest200_coco_256x192.py,15,"{'input_tensor': [[2, 1, 2, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#792,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--resnest200_coco_256x192.py,120,"{'input_tensor': [[2, 1, 2, 128]], 'dim0': [[1]], 'dim1': [[2]]}"
#793,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--resnest200_coco_256x192.py,180,"{'input_tensor': [[2, 1, 2, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#794,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--resnest200_coco_256x192.py,15,"{'input_tensor': [[2, 1, 2, 512]], 'dim0': [[1]], 'dim1': [[2]]}"
#795,stylegan3_t_ada_fp16_gamma6.6_metfaces_1024_b4x8_small,10,"{'input_tensor': [[6, 1, 32, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#796,stylegan3_t_ada_fp16_gamma6.6_metfaces_1024_b4x8_small,5,"{'input_tensor': [[2, 3, 16]], 'dim0': [[1]], 'dim1': [[2]]}"
#797,stylegan3_t_ada_fp16_gamma6.6_metfaces_1024_b4x8_small,5,"{'input_tensor': [[32, 1, 32, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#798,stylegan3_t_ada_fp16_gamma6.6_metfaces_1024_b4x8_small,5,"{'input_tensor': [[2, 16, 1024]], 'dim0': [[1]], 'dim1': [[2]]}"
#799,deeplabv3plus_r18-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#800,ann_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#801,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,10,"{'input_tensor': [[4, 64, 16384]], 'dim0': [[1]], 'dim1': [[2]]}"
#802,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[4, 16384, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#803,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,15,"{'input_tensor': [[4, 64, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#804,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[4, 16384, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#805,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,15,"{'input_tensor': [[4, 256, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#806,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[16384, 4, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#807,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[256, 4, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#808,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,15,"{'input_tensor': [[4, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#809,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,10,"{'input_tensor': [[4, 128, 4096]], 'dim0': [[1]], 'dim1': [[2]]}"
#810,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,25,"{'input_tensor': [[4, 4096, 128]], 'dim0': [[1]], 'dim1': [[2]]}"
#811,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[4, 128, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#812,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[4, 4096, 128]], 'dim0': [[0]], 'dim1': [[1]]}"
#813,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[4, 256, 128]], 'dim0': [[0]], 'dim1': [[1]]}"
#814,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[4096, 8, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#815,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,40,"{'input_tensor': [[256, 8, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#816,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[8, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#817,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[8, 4096, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#818,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,20,"{'input_tensor': [[4096, 4, 128]], 'dim0': [[0]], 'dim1': [[1]]}"
#819,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,10,"{'input_tensor': [[4, 320, 1024]], 'dim0': [[1]], 'dim1': [[2]]}"
#820,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,35,"{'input_tensor': [[4, 1024, 320]], 'dim0': [[1]], 'dim1': [[2]]}"
#821,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[4, 320, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#822,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[4, 1024, 320]], 'dim0': [[0]], 'dim1': [[1]]}"
#823,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[4, 256, 320]], 'dim0': [[0]], 'dim1': [[1]]}"
#824,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[1024, 20, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#825,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,60,"{'input_tensor': [[256, 20, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#826,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[20, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#827,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[20, 1024, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#828,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[1024, 4, 320]], 'dim0': [[0]], 'dim1': [[1]]}"
#829,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#830,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,30,"{'input_tensor': [[4, 256, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#831,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,45,"{'input_tensor': [[256, 32, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#832,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,15,"{'input_tensor': [[32, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#833,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,15,"{'input_tensor': [[32, 256, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#834,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,15,"{'input_tensor': [[256, 4, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#835,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,5,"{'input_tensor': [[4, 256, 512]], 'dim0': [[1]], 'dim1': [[2]]}"
#836,twins_pcpvt-s_fpn_fpnhead_8x4_512x512_80k_ade20k,5,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#837,pspnet_r101-d8_512x512_4x4_160k_coco-stuff164k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#838,deeplabv3_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#839,maskformer_r50_mstrain_16x1_75e_coco,30,"{'input_tensor': [[713, 8, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#840,maskformer_r50_mstrain_16x1_75e_coco,12,"{'input_tensor': [[8, 713, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#841,maskformer_r50_mstrain_16x1_75e_coco,6,"{'input_tensor': [[8, 713, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#842,maskformer_r50_mstrain_16x1_75e_coco,120,"{'input_tensor': [[100, 8, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#843,maskformer_r50_mstrain_16x1_75e_coco,30,"{'input_tensor': [[8, 100, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#844,maskformer_r50_mstrain_16x1_75e_coco,60,"{'input_tensor': [[8, 100, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#845,maskformer_r50_mstrain_16x1_75e_coco,5,"{'input_tensor': [[6, 100, 1, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#846,maskformer_r50_mstrain_16x1_75e_coco,30,"{'input_tensor': [[399, 8, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#847,maskformer_r50_mstrain_16x1_75e_coco,12,"{'input_tensor': [[8, 399, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#848,maskformer_r50_mstrain_16x1_75e_coco,6,"{'input_tensor': [[8, 399, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#849,maskformer_r50_mstrain_16x1_75e_coco,30,"{'input_tensor': [[460, 8, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#850,maskformer_r50_mstrain_16x1_75e_coco,12,"{'input_tensor': [[8, 460, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#851,maskformer_r50_mstrain_16x1_75e_coco,6,"{'input_tensor': [[8, 460, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#852,maskformer_r50_mstrain_16x1_75e_coco,30,"{'input_tensor': [[768, 8, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#853,maskformer_r50_mstrain_16x1_75e_coco,12,"{'input_tensor': [[8, 768, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#854,maskformer_r50_mstrain_16x1_75e_coco,6,"{'input_tensor': [[8, 768, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#855,maskformer_r50_mstrain_16x1_75e_coco,30,"{'input_tensor': [[330, 8, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#856,maskformer_r50_mstrain_16x1_75e_coco,12,"{'input_tensor': [[8, 330, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#857,maskformer_r50_mstrain_16x1_75e_coco,6,"{'input_tensor': [[8, 330, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#858,ocrnet_hr18s_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#859,deeplabv3_r50-d8_512x512_4x4_80k_coco-stuff164k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#860,bisenetv2_fcn_fp16_4x4_1024x1024_160k_cityscapes,25,"{'input_tensor': [[4, 1, 1024, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#861,psanet_r50-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#862,dnl_r50-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#863,fastfcn_r50-d32_jpu_psp_4x4_512x1024_80k_cityscapes,10,"{'input_tensor': [[4, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#864,danet_r101-d8_512x512_160k_ade20k,20,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#865,queryinst_r101_fpn_300_proposals_crop_mstrain_480-800_3x_coco,90,"{'input_tensor': [[300, 16, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#866,queryinst_r101_fpn_300_proposals_crop_mstrain_480-800_3x_coco,30,"{'input_tensor': [[16, 300, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#867,queryinst_r101_fpn_300_proposals_crop_mstrain_480-800_3x_coco,30,"{'input_tensor': [[16, 300, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#868,bisenetv2_fcn_4x4_1024x1024_160k_cityscapes,25,"{'input_tensor': [[4, 1, 1024, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#869,pspnet_r101-d8_480x480_40k_pascal_context,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#870,apcnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#871,upernet_r18_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#872,detr_r50_8x2_150e_coco,60,"{'input_tensor': [[391, 16, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#873,detr_r50_8x2_150e_coco,24,"{'input_tensor': [[16, 391, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#874,detr_r50_8x2_150e_coco,12,"{'input_tensor': [[16, 391, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#875,detr_r50_8x2_150e_coco,120,"{'input_tensor': [[100, 16, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#876,detr_r50_8x2_150e_coco,30,"{'input_tensor': [[16, 100, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#877,detr_r50_8x2_150e_coco,60,"{'input_tensor': [[16, 100, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#878,detr_r50_8x2_150e_coco,5,"{'input_tensor': [[6, 100, 2, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
