id,source_neural_network,num_of_calls,parameters,running_time
#6984,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[2, 50400, 4]], 'reshape_shape': [[-1, 4]]}",2.899169921875e-06
#6985,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 100, 168, 12]], 'reshape_shape': [[-1, 4]]}",3.111362457275391e-06
#6986,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[2, 12600]], 'reshape_shape': [[-1]]}",2.8634071350097656e-06
#6987,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 50, 84, 3]], 'reshape_shape': [[-1, 1]]}",2.8228759765625e-06
#6988,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[2, 12600, 4]], 'reshape_shape': [[-1, 4]]}",4.124641418457031e-06
#6989,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 50, 84, 12]], 'reshape_shape': [[-1, 4]]}",4.0912628173828125e-06
#6990,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[2, 3150]], 'reshape_shape': [[-1]]}",3.2711029052734377e-06
#6991,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 25, 42, 3]], 'reshape_shape': [[-1, 1]]}",3.5381317138671875e-06
#6992,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[2, 3150, 4]], 'reshape_shape': [[-1, 4]]}",2.903938293457031e-06
#6993,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 25, 42, 12]], 'reshape_shape': [[-1, 4]]}",2.803802490234375e-06
#6994,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[2, 819]], 'reshape_shape': [[-1]]}",2.7561187744140626e-06
#6995,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 13, 21, 3]], 'reshape_shape': [[-1, 1]]}",2.837181091308594e-06
#6996,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[2, 819, 4]], 'reshape_shape': [[-1, 4]]}",2.803802490234375e-06
#6997,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 13, 21, 12]], 'reshape_shape': [[-1, 4]]}",2.7751922607421876e-06
#6998,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[200, 336, 3]], 'reshape_shape': [[-1]]}",4.076957702636719e-06
#6999,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[200, 336, 12]], 'reshape_shape': [[-1, 4]]}",4.4918060302734375e-06
#7000,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[100, 168, 3]], 'reshape_shape': [[-1]]}",4.804134368896484e-06
#7001,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[100, 168, 12]], 'reshape_shape': [[-1, 4]]}",4.856586456298828e-06
#7002,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[50, 84, 3]], 'reshape_shape': [[-1]]}",4.611015319824219e-06
#7003,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[50, 84, 12]], 'reshape_shape': [[-1, 4]]}",5.137920379638672e-06
#7004,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[25, 42, 3]], 'reshape_shape': [[-1]]}",3.082752227783203e-06
#7005,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[25, 42, 12]], 'reshape_shape': [[-1, 4]]}",2.8228759765625e-06
#7006,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[13, 21, 3]], 'reshape_shape': [[-1]]}",2.770423889160156e-06
#7007,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[13, 21, 12]], 'reshape_shape': [[-1, 4]]}",2.8204917907714844e-06
#7008,mask_rcnn_r50_fpn_albu_1x_coco,4,"{'input_shape': [[8819, 4]], 'reshape_shape': [[-1, 4]]}",2.8586387634277344e-06
#7009,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[8819, 4]], 'reshape_shape': [[8819, -1]]}",2.7942657470703127e-06
#7010,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[3604]], 'reshape_shape': [[-1, 1]]}",2.837181091308594e-06
#7011,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[3649]], 'reshape_shape': [[-1, 1]]}",2.7871131896972655e-06
#7012,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[3664]], 'reshape_shape': [[-1, 1]]}",2.7871131896972655e-06
#7013,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[3612]], 'reshape_shape': [[-1, 1]]}",2.846717834472656e-06
#7014,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 272, 200, 3]], 'reshape_shape': [[-1, 1]]}",2.93731689453125e-06
#7015,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 272, 200, 12]], 'reshape_shape': [[-1, 4]]}",2.9587745666503907e-06
#7016,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 136, 100, 3]], 'reshape_shape': [[-1, 1]]}",2.944469451904297e-06
#7017,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 136, 100, 12]], 'reshape_shape': [[-1, 4]]}",2.86102294921875e-06
#7018,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 68, 50, 3]], 'reshape_shape': [[-1, 1]]}",2.8109550476074217e-06
#7019,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 68, 50, 12]], 'reshape_shape': [[-1, 4]]}",2.8443336486816406e-06
#7020,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 34, 25, 3]], 'reshape_shape': [[-1, 1]]}",2.7871131896972655e-06
#7021,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 34, 25, 12]], 'reshape_shape': [[-1, 4]]}",2.8133392333984377e-06
#7022,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 17, 13, 3]], 'reshape_shape': [[-1, 1]]}",2.8133392333984377e-06
#7023,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[2, 17, 13, 12]], 'reshape_shape': [[-1, 4]]}",2.8491020202636717e-06
#7024,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[272, 200, 3]], 'reshape_shape': [[-1]]}",2.8538703918457033e-06
#7025,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[272, 200, 12]], 'reshape_shape': [[-1, 4]]}",2.8920173645019533e-06
#7026,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[136, 100, 3]], 'reshape_shape': [[-1]]}",2.846717834472656e-06
#7027,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[136, 100, 12]], 'reshape_shape': [[-1, 4]]}",2.856254577636719e-06
#7028,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[68, 50, 3]], 'reshape_shape': [[-1]]}",2.777576446533203e-06
#7029,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[68, 50, 12]], 'reshape_shape': [[-1, 4]]}",2.8228759765625e-06
#7030,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[34, 25, 3]], 'reshape_shape': [[-1]]}",2.7823448181152344e-06
#7031,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[34, 25, 12]], 'reshape_shape': [[-1, 4]]}",2.8395652770996094e-06
#7032,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[17, 13, 3]], 'reshape_shape': [[-1]]}",2.74658203125e-06
#7033,mask_rcnn_r50_fpn_albu_1x_coco,2,"{'input_shape': [[17, 13, 12]], 'reshape_shape': [[-1, 4]]}",2.770423889160156e-06
#7034,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[3408]], 'reshape_shape': [[-1, 1]]}",2.8157234191894532e-06
#7035,mask_rcnn_r50_fpn_albu_1x_coco,1,"{'input_shape': [[3444]], 'reshape_shape': [[-1, 1]]}",2.772808074951172e-06
#7036,configs--fashion--2d_kpt_sview_rgb_img--topdown_heatmap--deepfashion--res50_deepfashion_full_256x192.py,10,"{'input_shape': [[2, 8, 64, 48]], 'reshape_shape': [[2, 8, -1]]}",2.8705596923828123e-06
#7037,icnet_r101-d8_in1k-pre_832x832_80k_cityscapes,3,"{'input_shape': [[1, 1075137]], 'reshape_shape': [[-1]]}",2.8681755065917967e-06
#7038,icnet_r101-d8_in1k-pre_832x832_80k_cityscapes,3,"{'input_shape': [[1, 1267622]], 'reshape_shape': [[-1]]}",2.944469451904297e-06
#7039,icnet_r101-d8_in1k-pre_832x832_80k_cityscapes,3,"{'input_shape': [[1, 1349705]], 'reshape_shape': [[-1]]}",2.8872489929199217e-06
#7040,icnet_r101-d8_in1k-pre_832x832_80k_cityscapes,3,"{'input_shape': [[1, 1356460]], 'reshape_shape': [[-1]]}",2.9778480529785157e-06
#7041,icnet_r101-d8_in1k-pre_832x832_80k_cityscapes,3,"{'input_shape': [[1, 1276501]], 'reshape_shape': [[-1]]}",2.875328063964844e-06
#7042,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 201600]], 'reshape_shape': [[-1]]}",2.8872489929199217e-06
#7043,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 336, 200, 3]], 'reshape_shape': [[-1, 1]]}",2.9158592224121095e-06
#7044,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 201600, 4]], 'reshape_shape': [[-1, 4]]}",3.0088424682617186e-06
#7045,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 336, 200, 12]], 'reshape_shape': [[-1, 4]]}",3.049373626708984e-06
#7046,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 50400]], 'reshape_shape': [[-1]]}",2.903938293457031e-06
#7047,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 168, 100, 3]], 'reshape_shape': [[-1, 1]]}",2.884864807128906e-06
#7048,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 50400, 4]], 'reshape_shape': [[-1, 4]]}",2.9277801513671873e-06
#7049,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 168, 100, 12]], 'reshape_shape': [[-1, 4]]}",2.944469451904297e-06
#7050,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 12600]], 'reshape_shape': [[-1]]}",2.8395652770996094e-06
#7051,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 84, 50, 3]], 'reshape_shape': [[-1, 1]]}",2.808570861816406e-06
#7052,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 12600, 4]], 'reshape_shape': [[-1, 4]]}",2.9778480529785157e-06
#7053,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 84, 50, 12]], 'reshape_shape': [[-1, 4]]}",2.9063224792480468e-06
#7054,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 3150]], 'reshape_shape': [[-1]]}",2.78472900390625e-06
#7055,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 42, 25, 3]], 'reshape_shape': [[-1, 1]]}",2.8014183044433594e-06
#7056,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 3150, 4]], 'reshape_shape': [[-1, 4]]}",2.8538703918457033e-06
#7057,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 42, 25, 12]], 'reshape_shape': [[-1, 4]]}",2.791881561279297e-06
#7058,ms_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[2, 819]], 'reshape_shape': [[-1]]}",2.8252601623535155e-06
#7059,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 21, 13, 3]], 'reshape_shape': [[-1, 1]]}",2.791881561279297e-06
#7060,ms_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[2, 819, 4]], 'reshape_shape': [[-1, 4]]}",2.7823448181152344e-06
#7061,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 21, 13, 12]], 'reshape_shape': [[-1, 4]]}",2.837181091308594e-06
#7062,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[336, 200, 3]], 'reshape_shape': [[-1]]}",2.8395652770996094e-06
#7063,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[336, 200, 12]], 'reshape_shape': [[-1, 4]]}",2.884864807128906e-06
#7064,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[168, 100, 3]], 'reshape_shape': [[-1]]}",2.791881561279297e-06
#7065,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[168, 100, 12]], 'reshape_shape': [[-1, 4]]}",2.8681755065917967e-06
#7066,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[84, 50, 3]], 'reshape_shape': [[-1]]}",2.8347969055175783e-06
#7067,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[84, 50, 12]], 'reshape_shape': [[-1, 4]]}",2.8395652770996094e-06
#7068,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[42, 25, 3]], 'reshape_shape': [[-1]]}",2.8252601623535155e-06
#7069,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[42, 25, 12]], 'reshape_shape': [[-1, 4]]}",2.8157234191894532e-06
#7070,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[21, 13, 3]], 'reshape_shape': [[-1]]}",2.799034118652344e-06
#7071,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[21, 13, 12]], 'reshape_shape': [[-1, 4]]}",2.8443336486816406e-06
#7072,ms_rcnn_r50_fpn_1x_coco,8,"{'input_shape': [[8819, 4]], 'reshape_shape': [[-1, 4]]}",2.8157234191894532e-06
#7073,ms_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[8819, 4]], 'reshape_shape': [[8819, -1]]}",2.8300285339355467e-06
#7074,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3536]], 'reshape_shape': [[-1, 1]]}",2.8014183044433594e-06
#7075,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3660]], 'reshape_shape': [[-1, 1]]}",2.8514862060546877e-06
#7076,ms_rcnn_r50_fpn_1x_coco,5,"{'input_shape': [[1, 1024]], 'reshape_shape': [[-1]]}",2.7799606323242188e-06
#7077,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 182400]], 'reshape_shape': [[-1]]}",2.8514862060546877e-06
#7078,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 200, 304, 3]], 'reshape_shape': [[-1, 1]]}",2.913475036621094e-06
#7079,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 182400, 4]], 'reshape_shape': [[-1, 4]]}",2.9253959655761718e-06
#7080,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 200, 304, 12]], 'reshape_shape': [[-1, 4]]}",2.9158592224121095e-06
#7081,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 45600]], 'reshape_shape': [[-1]]}",2.8300285339355467e-06
#7082,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 100, 152, 3]], 'reshape_shape': [[-1, 1]]}",2.9110908508300783e-06
#7083,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 45600, 4]], 'reshape_shape': [[-1, 4]]}",2.880096435546875e-06
#7084,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 100, 152, 12]], 'reshape_shape': [[-1, 4]]}",2.932548522949219e-06
#7085,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 11400]], 'reshape_shape': [[-1]]}",2.8324127197265627e-06
#7086,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 50, 76, 3]], 'reshape_shape': [[-1, 1]]}",2.8729438781738283e-06
#7087,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 11400, 4]], 'reshape_shape': [[-1, 4]]}",2.86102294921875e-06
#7088,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 50, 76, 12]], 'reshape_shape': [[-1, 4]]}",2.865791320800781e-06
#7089,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 2850]], 'reshape_shape': [[-1]]}",2.8157234191894532e-06
#7090,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 25, 38, 3]], 'reshape_shape': [[-1, 1]]}",2.803802490234375e-06
#7091,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 2850, 4]], 'reshape_shape': [[-1, 4]]}",2.808570861816406e-06
#7092,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 25, 38, 12]], 'reshape_shape': [[-1, 4]]}",2.8061866760253905e-06
#7093,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 741]], 'reshape_shape': [[-1]]}",2.739429473876953e-06
#7094,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 13, 19, 3]], 'reshape_shape': [[-1, 1]]}",2.8586387634277344e-06
#7095,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[2, 741, 4]], 'reshape_shape': [[-1, 4]]}",2.7799606323242188e-06
#7096,ms_rcnn_r50_fpn_1x_coco,3,"{'input_shape': [[2, 13, 19, 12]], 'reshape_shape': [[-1, 4]]}",2.7942657470703127e-06
#7097,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[200, 304, 3]], 'reshape_shape': [[-1]]}",2.899169921875e-06
#7098,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[200, 304, 12]], 'reshape_shape': [[-1, 4]]}",2.9063224792480468e-06
#7099,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[100, 152, 3]], 'reshape_shape': [[-1]]}",2.772808074951172e-06
#7100,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[100, 152, 12]], 'reshape_shape': [[-1, 4]]}",2.880096435546875e-06
#7101,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[50, 76, 3]], 'reshape_shape': [[-1]]}",2.846717834472656e-06
#7102,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[50, 76, 12]], 'reshape_shape': [[-1, 4]]}",2.808570861816406e-06
#7103,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[25, 38, 3]], 'reshape_shape': [[-1]]}",2.8157234191894532e-06
#7104,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[25, 38, 12]], 'reshape_shape': [[-1, 4]]}",2.8228759765625e-06
#7105,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[13, 19, 3]], 'reshape_shape': [[-1]]}",2.770423889160156e-06
#7106,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[13, 19, 12]], 'reshape_shape': [[-1, 4]]}",2.8395652770996094e-06
#7107,ms_rcnn_r50_fpn_1x_coco,12,"{'input_shape': [[8741, 4]], 'reshape_shape': [[-1, 4]]}",2.827644348144531e-06
#7108,ms_rcnn_r50_fpn_1x_coco,6,"{'input_shape': [[8741, 4]], 'reshape_shape': [[8741, -1]]}",2.875328063964844e-06
#7109,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3812]], 'reshape_shape': [[-1, 1]]}",2.818107604980469e-06
#7110,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3585]], 'reshape_shape': [[-1, 1]]}",2.808570861816406e-06
#7111,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 196800]], 'reshape_shape': [[-1]]}",2.8705596923828123e-06
#7112,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 200, 328, 3]], 'reshape_shape': [[-1, 1]]}",2.9063224792480468e-06
#7113,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 196800, 4]], 'reshape_shape': [[-1, 4]]}",2.8896331787109373e-06
#7114,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 200, 328, 12]], 'reshape_shape': [[-1, 4]]}",3.0565261840820313e-06
#7115,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 49200]], 'reshape_shape': [[-1]]}",2.8300285339355467e-06
#7116,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 164, 3]], 'reshape_shape': [[-1, 1]]}",2.8681755065917967e-06
#7117,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 49200, 4]], 'reshape_shape': [[-1, 4]]}",2.8824806213378906e-06
#7118,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 164, 12]], 'reshape_shape': [[-1, 4]]}",2.8872489929199217e-06
#7119,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 12300]], 'reshape_shape': [[-1]]}",2.8300285339355467e-06
#7120,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 82, 3]], 'reshape_shape': [[-1, 1]]}",2.808570861816406e-06
#7121,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 12300, 4]], 'reshape_shape': [[-1, 4]]}",2.856254577636719e-06
#7122,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 82, 12]], 'reshape_shape': [[-1, 4]]}",2.865791320800781e-06
#7123,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 3075]], 'reshape_shape': [[-1]]}",2.7823448181152344e-06
#7124,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 41, 3]], 'reshape_shape': [[-1, 1]]}",2.8538703918457033e-06
#7125,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[2, 3075, 4]], 'reshape_shape': [[-1, 4]]}",2.7871131896972655e-06
#7126,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 41, 12]], 'reshape_shape': [[-1, 4]]}",2.791881561279297e-06
#7127,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 21, 3]], 'reshape_shape': [[-1, 1]]}",2.7942657470703127e-06
#7128,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 21, 12]], 'reshape_shape': [[-1, 4]]}",2.772808074951172e-06
#7129,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[200, 328, 3]], 'reshape_shape': [[-1]]}",2.8824806213378906e-06
#7130,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[200, 328, 12]], 'reshape_shape': [[-1, 4]]}",2.8967857360839845e-06
#7131,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[100, 164, 3]], 'reshape_shape': [[-1]]}",2.8491020202636717e-06
#7132,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[100, 164, 12]], 'reshape_shape': [[-1, 4]]}",2.8729438781738283e-06
#7133,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[50, 82, 3]], 'reshape_shape': [[-1]]}",2.7561187744140626e-06
#7134,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[50, 82, 12]], 'reshape_shape': [[-1, 4]]}",2.8324127197265627e-06
#7135,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[25, 41, 3]], 'reshape_shape': [[-1]]}",2.7680397033691405e-06
#7136,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[25, 41, 12]], 'reshape_shape': [[-1, 4]]}",2.818107604980469e-06
#7137,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[13, 21, 3]], 'reshape_shape': [[-1]]}",2.7370452880859376e-06
#7138,ms_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[13, 21, 12]], 'reshape_shape': [[-1, 4]]}",2.799034118652344e-06
#7139,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3707]], 'reshape_shape': [[-1, 1]]}",2.8324127197265627e-06
#7140,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3596]], 'reshape_shape': [[-1, 1]]}",2.8061866760253905e-06
#7141,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3655]], 'reshape_shape': [[-1, 1]]}",2.8228759765625e-06
#7142,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3640]], 'reshape_shape': [[-1, 1]]}",2.846717834472656e-06
#7143,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3839]], 'reshape_shape': [[-1, 1]]}",2.8133392333984377e-06
#7144,ms_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3692]], 'reshape_shape': [[-1, 1]]}",2.8204917907714844e-06
#7145,pspnet_unet_s5-d16_ce-1.0-dice-3.0_128x128_40k_stare,30,"{'input_shape': [[4, 128, 128]], 'reshape_shape': [[4, -1]]}",2.8395652770996094e-06
#7146,pspnet_unet_s5-d16_ce-1.0-dice-3.0_128x128_40k_stare,10,"{'input_shape': [[1, 65536]], 'reshape_shape': [[-1]]}",2.8133392333984377e-06
#7147,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--crowdpose--res152_crowdpose_384x288.py,10,"{'input_shape': [[2, 14, 96, 72]], 'reshape_shape': [[2, 14, -1]]}",4.110336303710937e-06
#7148,configs--wholebody--2d_kpt_sview_rgb_img--topdown_heatmap--coco-wholebody--res152_coco_wholebody_384x288.py,10,"{'input_shape': [[1, 133, 96, 72]], 'reshape_shape': [[1, 133, -1]]}",2.9754638671875e-06
#7149,fcn_unet_s5-d16_ce-1.0-dice-3.0_128x128_40k_stare,30,"{'input_shape': [[4, 128, 128]], 'reshape_shape': [[4, -1]]}",2.903938293457031e-06
#7150,fcn_unet_s5-d16_ce-1.0-dice-3.0_128x128_40k_stare,10,"{'input_shape': [[1, 65536]], 'reshape_shape': [[-1]]}",2.818107604980469e-06
#7151,fcn_hr48_512x512_20k_voc12aug,1,"{'input_shape': [[1, 915497]], 'reshape_shape': [[-1]]}",2.894401550292969e-06
#7152,fcn_hr48_512x512_20k_voc12aug,1,"{'input_shape': [[1, 1022464]], 'reshape_shape': [[-1]]}",2.884864807128906e-06
#7153,fcn_hr48_512x512_20k_voc12aug,1,"{'input_shape': [[1, 1036735]], 'reshape_shape': [[-1]]}",2.8872489929199217e-06
#7154,fcn_hr48_512x512_20k_voc12aug,1,"{'input_shape': [[1, 906707]], 'reshape_shape': [[-1]]}",2.8491020202636717e-06
#7155,fcn_hr48_512x512_20k_voc12aug,1,"{'input_shape': [[1, 1033404]], 'reshape_shape': [[-1]]}",2.8443336486816406e-06
#7156,gcnet_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 689057]], 'reshape_shape': [[-1]]}",2.884864807128906e-06
#7157,gcnet_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 760842]], 'reshape_shape': [[-1]]}",2.827644348144531e-06
#7158,gcnet_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 690778]], 'reshape_shape': [[-1]]}",2.9087066650390623e-06
#7159,gcnet_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 1029560]], 'reshape_shape': [[-1]]}",2.827644348144531e-06
#7160,gcnet_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 838916]], 'reshape_shape': [[-1]]}",2.8538703918457033e-06
